date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-10-09,362,142,114037,803.07746479,,110.752996502606,0.11171943902439,,0.1,,22.902485,,1775000,7.06332874528135,,1775000,,356.95016096,,,,,,9172374999.999999,205,357,25696514.536663,,117317.11943647,,1606.981736,,41882211.63882,,,,
2015-10-10,226,115,75623,657.59130435,,105.014678143391,0.106534596774194,,0.1,,13.21029,,1437500,5.71940510011514,,1437500,,2091.27807353,,,,,,9173812499.999999,124,216,4386701.422499,,20491.35320275,,2005.477669,,4426132.291794,,,,
2015-10-11,215,114,79737,699.44736842,,99.1921907623684,0.106150056737589,,0.1,,14.967158,,1425000,5.66879058988936,,1425000,,4595.38938157,,,,,,9175237499.999999,141,240,1996618.074801,,10451.48619847,,1613.099872,,2508356.687633,,,,
2015-10-12,233,115,77374,672.8173913,,108.326781923652,0.107808521126761,,0.1,,15.30881,,1437500,5.71762103376223,,1437500,,295.77525967,,,,,,9176674999.999999,142,250,31025837.016032,,124806.88803224,,1505.886231,,31201722.00806,,,,
2015-10-13,214,105,97029,924.08571429,,101.681049590286,0.124196732394366,,0.1,,17.635936,,1312500,5.21969004642903,,1312500,,665.30238662,,,,,,9177987499.999999,142,263,13795212.048793,,53122.89279311,,1795.8,,13971320.804588,,,,
2015-10-14,242,94,77034,819.5106383,,111.425874983404,0.160159963768116,,0.1,,22.102075,,1175000,4.67226721392066,,1175000,,129.30648345,,,,,,9179162499.999999,138,249,70987643.115974,,309270.49398259,,1712,,77008353.001665,,,,
2015-10-15,156,72,55410,769.58333333,,111.961791488194,0.111355866666667,,0.1,,10.022028,,900000,3.5784070097562,,900000,,5772.2102834,,,,,,9180062499.999999,90,153,1590389.478083,,11684.26294911,,1592.3,,1787692.231214,,,,
2015-10-16,198,85,63410,746,,110.727393881529,0.111132212598425,,0.1,,14.113791,,1062500,4.22401938760228,,1062500,,2249.84365655,,,,,,9181124999.999999,127,224,4080783.557238,,32068.80430903,,1499.15,,7183412.165222,,,,
2015-10-17,262,157,125095,796.78343949,,103.249393583312,0.121808474576271,,0.1,,21.5601,,1962500,7.80034492756385,,1962500,,1157.87956236,,,,,,9183087499.999999,177,303,7930952.232421,,27951.56382217,,2563.444706,,8469323.838116,,,,
2015-10-18,380,152,137030,901.51315789,,108.330583200724,0.10941346953405,,0.1,,30.526358,,1900000,7.55036411317925,,1900000,,165.20007756,,,,,,9184987499.999999,279,503,55599171.840089,,249514.68186607,,988,,125505884.978635,,,,
2015-10-19,316,111,97485,878.24324324,,116.682982477838,0.103580564444444,,0.1,,23.305627,,1387500,5.51291994938156,,1387500,,682.01454098,,,,,,9186374999.999999,225,408,13469470.880821,,34366.43776751,,611.156974,,14021506.609146,,,,
2015-10-20,256,145,101028,696.74482759,,114.914348150069,0.116708047619048,,0.1,,17.156083,,1812500,7.20014148601125,,1812500,,284.87161991,,,,,,9188187499.999999,147,241,32253783.310978,,133991.43715317,,2588.111954,,32291936.353913,,,,
2015-10-21,288,175,118012,674.35428571,,106.659834944286,0.104841913461538,,0.1,,21.807118,,2187500,8.68775757246032,,2187500,,165.97904309,,,,,,9190374999.999999,208,361,55370695.172281,,154048.88292447,,2197.148796,,55611646.735733,,,,
2015-10-22,216,53,71894,1356.49056604,,118.633746011698,0.132160875,,0.1,,13.744731,,662500,2.63095978011188,,662500,,83.88679776,,,,,,9191037499.999999,104,176,109564767.582167,,1249935.33498807,,2829.503313,,219988618.9579,,,,
2015-10-23,414,141,257510,1826.31205674,,100.785155002269,0.164162737903226,,0.1,,40.712359,,1762500,6.99800387259595,,1762500,,49.48967627,,,,,,9192799999.999999,248,431,185751871.762244,,431820.94573314,,2174.531625,,186114827.610983,,,,
2015-10-24,261,88,84581,961.14772727,,112.416132320114,0.124668926470588,,0.1,,16.954974,,1100000,4.36702596286668,,1100000,,130.31183503,,,,,,9193899999.999999,136,236,70553069.857505,,299953.15419782,,1676.769551,,70788944.390686,,,,
