date,BlkCnt,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-09-24,1438,32352924.5212378561128,2691425396.733658,0.007860999194198227,0.01171258249729928543387704809,0.008,0.01191968828180896,19.511,29.07062975829682732,86280,145.03202,128553.8381193096336,86280,128553.8381193096336,0.00017297630618116696,1.48996103522612,,-42.07036987832183,21713940,2482,5279,0.07300703311404619,0.06184083098915778,0.05683614702291908
2019-09-25,1431,31180392.665753146992,2674467701.2201257,0.008082777559827383,0.01156084817958677837253253647,0.008,0.01144245090900032,20.603,29.46860200976669912,85860,143.757805,122806.1043808459344,85860,122806.1043808459344,0.00016978627699771478,1.43030636362504,,-47.2255734054204,21799800,2549,5505,0.07181195754947071,0.06050154746215251,0.0567601835754222
2019-09-26,1426,30840648.9947466580992,2719737370.5189342,0.007969806763285025,0.01123097874297847616719032957,0.008,0.01127352677579776,19.797,27.89775119755853184,85560,142.69529,120570.3688671570432,85560,120570.3688671570432,0.00017415273250675166,1.40919084697472,,-40.287547262863576,21885360,2484,5293,0.07161015467369146,0.056317240403333656,0.05641201538479734
2019-09-27,1449,30929898.835703902356,2825738827.061422,0.007740427247077791,0.0108960205211672027953804625,0.008,0.01126141508561376,19.204,27.03302691301583088,86940,144.4232,122383.4284429075368,86940,122383.4284429075368,0.00017194512955357035,1.40767688570172,,-34.35254564715352,21972300,2481,5140,0.07139932654685115,0.05437815079882387,0.05642965723395245
2019-09-28,1436,31633333.5773881786302,2705966233.6155987,0.007888655462184875,0.01131286906304336148536563965,0.008,0.01147254471160296,18.775,26.92462837004319675,86160,142.56827,123559.3065439638792,86160,123559.3065439638792,0.00017484415488018684,1.43406808895037,,-27.360349533148415,22058460,2380,5035,0.07131370069833806,0.05309942043214407,0.05656397634976083
2019-09-29,1437,30667556.0772921557268,2646114553.947112,0.008052957093158099,0.01115231799431979290925217446,0.008,0.01107897917776808,20.833,28.85104665130530133,86220,142.112385,119403.6980883954822,86220,119403.6980883954822,0.00017172434902564115,1.38487239722101,,-34.092202565109574,22144680,2587,5576,0.07104442827605148,0.05143139115883231,0.05641181902811373
2019-09-30,1431,31819822.290262990152,2621212888.98812,0.007923574605742015,0.01134145800589421367976044588,0.008,0.0114508499713504,19.595,28.047425648576386,85860,140.972125,122896.247317518168,85860,122896.247317518168,0.00017281974024784355,1.4313562464188,,-32.17143150258637,22230540,2473,5255,0.07104478260355794,0.052045387526284966,0.05610449540673742
2019-10-01,1415,31721391.0048022111488,2629154949.7886925,0.007864016736401674,0.01117869733976592452823838157,0.008,0.01137199750658816,18.795,26.7170866420405584,84900,138.86571,120685.323538666848,84900,120685.323538666848,0.00017096528984259938,1.42149968832352,,-30.41678633529103,22315440,2390,4981,0.0709340300263679,0.051923985904069415,0.05423941543202901
2019-10-02,1419,32561801.8658696641236,2137156411.250881,0.007980218855218857,0.01160015969273624401165632352,0.008,0.01162891384629136,18.961,27.56197942994130962,85140,138.728835,123760.7156091557988,85140,123760.7156091557988,0.0001738246802691388,1.45361423078642,,-36.6406784978283,22400580,2376,5079,0.07074724513833253,0.0464840557504682,0.05434575396342919
2019-10-03,1446,31760862.8991071690304,2065257015.5670817,0.007858418367346938,0.01109914059951651441488230197,0.008,0.01129910888494848,18.483,26.10517869006284448,86760,140.823205,122538.8358572662656,86760,122538.8358572662656,0.00017110860783167792,1.41238861061856,,-36.15325433650369,22487340,2352,4968,0.07059832446139538,0.04638435576351178,0.05399433751905674
2019-10-04,1435,32114285.2307553080256,2113375612.640418,0.007763456790123457,0.01104474398827421723191587866,0.008,0.01138126408053192,15.721,22.36560657625528929,86100,139.21903,122490.854666724789,86100,122490.854666724789,0.00017422393950905935,1.42265801006649,,-34.12094539309295,22573440,2025,4269,0.07059993553258503,0.046524171862724714,0.053893127874849525
2019-10-05,1433,31816270.2851813826174,2238013540.1912074,0.00744938218079341,0.0104597362563444720449502714,0.008,0.01123286307775976,34.364,48.25076335051704908,85980,138.497425,120725.1959282230206,85980,120725.1959282230206,0.00017246021303331385,1.40410788471997,,-30.048542393706633,22659420,4613,9447,0.07053845302693582,0.04516147531819505,0.0537720203471949
2019-10-06,1439,30311132.69528966964,2098637098.0785267,0.0075928571428571425,0.01011828579891464773835505582,0.008,0.010660846749562,27.638,36.8305603080493195,86340,138.549255,115057.188544647885,86340,115057.188544647885,0.0001696590760617982,1.33260584369525,,-36.667828234684706,22745760,3640,7609,0.07062891330518056,0.04431812004406828,0.05389360344806424
2019-10-07,1433,32058221.5820991079692,2207268596.076762,0.007733929331630481,0.01085926960510699645639075919,0.008,0.01123286147515664,18.167,25.50842430239633486,85980,137.452065,120725.1787042459884,85980,120725.1787042459884,0.00017069094155464692,1.40410768439458,,-29.950504987796673,22831740,2349,4913,0.07074849718084887,0.0455105598203415,0.054538036870957714
2019-10-08,1429,29928468.1704641606472,2269477699.190343,0.0076835073068893525,0.01003407023249357214373009667,0.008,0.01044738537412112,18.402,24.03159820682210628,85740,136.555625,111969.8527471431036,85740,111969.8527471431036,0.00015945113743967188,1.30592317176514,,-36.45942938008046,22917480,2395,4981,0.0707725277989015,0.046260961744889285,0.05482749745007968
2019-10-09,1427,32311984.849620773886,2163306653.2067275,0.007800493624023036,0.01095719410857648683867324695,0.008,0.01123743664101648,18.963,26.63693887794943878,85620,135.857015,120268.6656504788772,85620,120268.6656504788772,0.00016336652191078075,1.40467958012706,,-30.330592972431454,23003100,2431,5141,0.07100347091089189,0.04895802165723812,0.05591213139851035
2019-10-10,1433,32508379.7280410556276,2125451350.2637823,0.007740629039207239,0.01089845537979211479546497436,0.008,0.01126363795457976,17.966,25.29531493649749602,85980,135.92016,121055.9489168459706,85980,121055.9489168459706,0.000164133820240265,1.40795474432247,,-28.906830898786495,23089080,2321,4813,0.07098264920743835,0.049013897306434746,0.05586423853969103
2019-10-11,1425,28506140.8988749727334,2094963808.2568421,0.007489867841409692,0.009212992339070534578524677121,0.008,0.00984048587680984,17.002,20.91349260969011246,85500,134.662735,105170.192808405165,85500,105170.192808405165,0.00014838147092922113,1.23006073460123,,-35.876269885505884,23174580,2270,4580,0.07147217148649866,0.053881907970382927,0.05804227759943804
2019-10-12,1447,31020128.96403230451,2147536855.324119,0.007905445335584635,0.01054226890161138270159001553,0.008,0.0106683618231172,18.728,24.9746350279173652,86820,136.23114,115778.396685379413,86820,115778.396685379413,0.00016020966569257796,1.33354522788965,,-32.594221680937544,23261400,2369,5090,0.0717344361996513,0.056067315243209105,0.05928629547501289
2019-10-13,1446,32404268.1898019031552,2110892028.819502,0.007852445193929174,0.01089819240615971320841953998,0.008,0.01110297965742976,18.626,25.85051238741083872,86760,135.63108,120411.8143848257472,86760,120411.8143848257472,0.00016739000128274166,1.38787245717872,,-27.077396140692834,23348160,2372,5032,0.07181002639451511,0.056665706421719274,0.05956528672575198
2019-10-14,1434,30954785.487203647242,2116126901.5006974,0.007756985605419137,0.01024638457651961233088571517,0.008,0.01056738800119608,18.322,24.20196036973932222,86040,134.01194,113652.2579528638404,86040,113652.2579528638404,0.00015826326266153856,1.32092350014951,,-32.190654931873134,23434200,2362,5011,0.07188571721180909,0.05672558244561579,0.05592797857565568
2019-10-15,1419,26911021.8557635533936,2124874950.9097955,0.007816883116883116,0.008944141817006372703816128713,0.008,0.00915366565754432,18.057,20.66096759728472328,85140,132.13,97417.8867604154256,85140,97417.8867604154256,0.000140209349283222,1.14420820719304,,-40.44129298582155,23519340,2310,4887,0.07255444616870131,0.06154014073214492,0.05833788666572556
2019-10-16,1432,26989635.123255224301,2025578103.3756983,0.007836044520547945,0.008959527767081254795025937626,0.008,0.0091469901617708,18.305,20.92945686390181175,85920,132.855255,98238.674337418392,85920,98238.674337418392,0.0001428528675678821,1.14337377022135,,-39.87035944909319,23605260,2336,5020,0.07252152036180587,0.061602199747674634,0.056954547793698664
2019-10-17,1435,25753810.5237375391968,2053912566.8801394,0.0077254297047157335,0.008397966719922480066797116069,0.008,0.00869643972274704,17.529,19.05498648750410802,86100,132.64976,93595.432516065018,86100,93595.432516065018,0.00013466167793643627,1.08705496534338,,-43.82312497384238,23691360,2269,4759,0.07259264642116951,0.06154216228062087,0.05657928125299121
2019-10-18,1419,24600862.126426858965,2024600691.6694856,0.0077232142857142855,0.007990988152827684153284721771,0.008,0.00827737038720648,16.435,17.00482278921731235,85140,130.701025,88091.9143458449634,85140,88091.9143458449634,0.00012999474066875775,1.03467129840081,,-48.21624995168135,23776500,2128,4498,0.07262494932701243,0.06099655749067813,0.05673634300516344
2019-10-19,1440,24963223.127255990016,1972331157.7361112,0.007774798927613941,0.008133296472749640731038146353,0.008,0.00836888161196032,17.4,18.202317506013696,86400,132.15482,90383.921409171456,86400,90383.921409171456,0.0001316113963859705,1.04611020149504,,-46.256318273383826,23862900,2238,4720,0.07263323583827963,0.061284384900552526,0.05617224983795754
2019-10-20,1421,26467179.48102682656,1956655105.1266713,0.007662379421221865,0.008468357126109294265523457278,0.008,0.008841490780428,16.681,18.4356134635399335,85260,129.946935,94228.18799241141,85260,94228.18799241141,0.00013455387112799579,1.1051863475535,,-45.62298828660507,23948160,2177,4549,0.07276693523585548,0.0617413461708623,0.056497851999907304
2019-10-21,1447,26605033.4965905730548,1891973886.91085,0.007682701202590195,0.008504210231887391470868752341,0.008,0.00885543769841808,16.61,18.3861025213405386,86820,131.84676,96103.6376220822132,86820,96103.6376220822132,0.00013479983898305068,1.10692971230226,,-42.3729759433417,24034980,2162,4497,0.07249520056900183,0.06147788854351234,0.056538564628559954
2019-10-22,1444,25394513.8908918862404,1971007173.9979224,0.007687639446675591,0.008093314906576411941532335686,0.008,0.00842215867454736,17.228,18.13711870563773976,86640,131.1007,91211.9784453479088,86640,91211.9784453479088,0.00013111756212814656,1.05276983431842,,-44.98248816655893,24121620,2241,4750,0.0725529988643097,0.06168160210646198,0.05670653003493169
2019-10-23,1416,24190678.78461622529586,1948012518.463983,0.007868131868131869,0.007862963320592187373056100923,0.008,0.007994744828758536,17.9,17.8882415543472243,84960,128.107335,84904.19008141565232,84960,84904.19008141565232,0.00013399548122076358,0.999343103594817,,-44.586238020141295,24206580,2275,4899,0.07258547391441285,0.061537516000099386,0.05685121617829892
2019-10-24,1445,21439549.18752497907936,1925751784.4525952,0.007763278962777081,0.006851326835196281821906169718,0.008,0.007060240259866096,18.562,16.381522462954309244,86700,130.264485,76515.3538162988154,86700,76515.3538162988154,0.00011839094353176125,0.882530032483262,,-40.76824751666561,24293280,2391,5143,0.07310890227703573,0.056106122624610566,0.05854183078136706
2019-10-25,1430,25448466.8245480887192,1886106512.6755245,0.007705539358600583,0.008043542362246503754053023126,0.008,0.00835091950132592,18.501,19.31254521175385574,85800,128.458465,89563.611651720492,85800,89563.611651720492,0.00012058525102998628,1.04386493766574,,-27.018087578096445,24379080,2401,5027,0.0742374171503835,0.06529591590349441,0.06264608960895489
2019-10-26,1440,26233040.882656683036,1923067215.351389,0.007820377689942908,0.008385377587445189514943636156,0.008,0.0085779770951256,17.807,19.0935047666126949,86400,128.900115,92642.15262735648,86400,92642.15262735648,0.00011592303626301796,1.0722471368907,,-23.91043844823274,24465480,2277,4850,0.07427202677424001,0.06564250291741393,0.06077404393851441
2019-10-27,1427,30558058.269524204328,1843147985.0693762,0.007790165809033734,0.009696198570398393912760713404,0.008,0.00995737324014784,13.625,16.95865129962679,85620,127.29083,106568.7871026822576,85620,106568.7871026822576,0.00013022089713617802,1.24467165501848,,-11.579733413181863,24551100,1749,3785,0.07510750826835685,0.0717220554543853,0.06330022136288938
2019-10-28,1449,29295681.9896959752996,1941748934.6480331,0.007949061662198392,0.00945177386562600698882902568,0.008,0.00951234172513592,14.825,17.62755825939250175,86940,128.797185,103375.3736979146106,86940,103375.3736979146106,0.00012759094177254527,1.18904271564199,,-17.086034840069566,24638040,1865,4092,0.07511116610263964,0.07198127210022252,0.06275002820072469
2019-10-29,1420,28474102.7531037240936,1899384917.524648,0.00737271815446339,0.008491263050468458864803021365,0.008,0.00921371236232912,36.753,42.32894630658526842,85200,125.784475,98126.036658805128,85200,98126.036658805128,0.00012211735254674119,1.15171404529114,,-16.83608918754848,24723240,4985,10207,0.07514101583142396,0.07194203082782488,0.062124239561002825
2019-10-30,1440,24314911.14895621119492,1837664132.8791666,0.0076250829462508295,0.007473031222601785785251051035,0.008,0.007840472058105224,22.982,22.523716104921782246,86400,127.11198,84677.0982275364192,86400,84677.0982275364192,0.00010672704734073634,0.980059007263153,,-31.529344304380963,24809640,3014,6292,0.0760182859822967,0.07687940497132106,0.06508889259021416
2019-10-31,1417,25222969.7218588624752,1781837313.1058574,0.00784083044982699,0.007944234989761465852770502913,0.008,0.00810550366122176,18.128,18.36707129632850816,85020,124.654435,86141.2401596342544,85020,86141.2401596342544,0.00011066709664693033,1.01318795765272,,-28.724011269559423,24894660,2312,4915,0.07604939884189231,0.07733056354430645,0.06530463212995564
2019-11-01,1434,27920254.227610714947,1824778908.926081,0.007959243697478992,0.008895831881937726513851299228,0.008,0.00894138410136168,18.943,21.17207987901178803,86040,125.71549,96164.5860101448684,86040,96164.5860101448684,0.00012081147422396559,1.11767301267021,,-23.110754628101187,24980700,2380,5208,0.0763450118903363,0.07967042514776111,0.06474990996144253
2019-11-02,1451,28032349.4876442965088,1871732690.4321158,0.007569668246445498,0.008464880220246394422865009812,0.008,0.00894610431491104,15.972,17.86089726471989136,87060,126.764135,97355.9802070193928,87060,97355.9802070193928,0.00012024087020367493,1.11826303936388,,-20.824691522106427,25067760,2110,4362,0.07633804285136883,0.07959621193452952,0.06468916501465834
2019-11-03,1422,28351167.4457196920124,1882868248.7180028,0.0077437833037300174,0.008728366351453506106195126786,0.008,0.00901715971029224,17.439,19.65628102347329667,85320,123.809095,96168.0083102667396,85320,96168.0083102667396,0.00012238753342905625,1.12714496378653,,-20.771896280691433,25153080,2252,4787,0.07634063041331067,0.0796006447127427,0.0647144283830137
2019-11-04,1433,32522094.4920839683254,1936478454.5959525,0.008075660528422738,0.01040598955711334085534206236,0.008,0.01030849627270872,20.173,25.99416191366912607,85980,124.34163,110790.5636909369682,85980,110790.5636909369682,0.00013681384192335303,1.28856203408859,,-8.22912910672986,25239060,2498,5528,0.07701966783723892,0.08367703936229424,0.06681992561139968
2019-11-05,1448,35006268.8816525124138,1948329099.6498618,0.00800280112044818,0.01106171016076003431198808678,0.008,0.01105783836861416,19.999,27.64321369173932323,86880,125.212155,120088.1246831497776,86880,120088.1246831497776,0.00014813646084161267,1.38222979607677,,3.723828213443467,25325940,2499,5499,0.07718082258849382,0.08416877246076494,0.06720349096564227
2019-11-06,1437,34568317.949845828704,2004836457.466945,0.008132132132132132,0.01106218948541569111155113717,0.008,0.0108824493312952,18.956,25.7859636905039764,86220,123.83939,117285.597668034018,86220,117285.597668034018,0.0001454105668979928,1.3603061664119,,-3.11952697570814,25412160,2331,5261,0.07709762893812186,0.08366231047658357,0.06699352174818239
2019-11-07,1437,33276459.632588591409,1971291821.2985387,0.007803159692570453,0.010183451988575865695332619,0.008,0.0104403368786844,18.275,23.84964455724467625,86220,123.420735,112520.730710021121,86220,112520.730710021121,0.0001416868725891291,1.30504210983555,,-0.0674665974721279,25498380,2342,4878,0.07707984971358281,0.08293757947528194,0.06701381389679005
2019-11-08,1422,32838068.200726725801,2029625575.739803,0.00775625539257981,0.009955574977966058296336148871,0.008,0.01026843441745384,17.979,23.07702279892532367,85320,121.72531,109512.8530621452036,85320,109512.8530621452036,0.00014600222351683235,1.28355430218173,,-8.62298275414338,25583700,2318,4846,0.07659268647131325,0.0818263397586803,0.06700705942046228
2019-11-09,1446,35058909.9360868516614,2027149234.637621,0.007998717948717949,0.01092408675840884591084684177,0.008,0.01092583769393672,18.717,25.56236301467669853,86760,123.36124,118490.7097907437284,86760,118490.7097907437284,0.00015500659471799692,1.36572971174209,,-2.999033367418317,25670460,2340,5098,0.07673571707849665,0.08268273462900454,0.06758977970856334
2019-11-10,1428,34796220.0209958290424,1976653931.455182,0.00784505862646566,0.01059857517640882669352155865,0.008,0.01080789901623328,18.734,25.30939752126428344,85680,121.420535,115752.5984638584288,85680,115752.5984638584288,0.0001493977333556307,1.35098737702916,,9.83094891384635,25756140,2388,5061,0.07673259226447893,0.07875475971456108,0.06750868784751088
2019-11-11,1432,32774706.3953994281604,1933792274.4189944,0.007760291595197256,0.009842144108297710650996450803,0.008,0.01014615905865072,18.097,22.95188006055025998,85920,121.355565,108969.7482899087328,85920,108969.7482899087328,0.00014555716936660344,1.26826988233134,,-4.8948730191632785,25842060,2332,4860,0.07506205889778274,0.07824435155751057,0.06773341414916866
2019-11-12,1444,36579096.8672525592,2089207372.2977839,0.007967845659163987,0.01124069460442973613934870079,0.008,0.011286056568128,19.824,27.966848175821184,86640,121.963655,122227.99263282624,86640,122227.99263282624,0.00016051471039789288,1.410757071016,,1.6488989113452166,25928700,2488,5485,0.07530982919283283,0.08037845780281853,0.0691740283896519
2019-11-13,1437,43885115.6135333471748,2207262656.966597,0.008198708541238626,0.01383057384815792008081308682,0.008,0.01349536823131752,27.933,47.12076510067403577,86220,120.970125,145446.3311130245718,86220,145446.3311130245718,0.00019242307433877846,1.68692102891469,,27.707700614286455,26014920,3407,7683,0.07644917250419281,0.086081875299723,0.07305531073822047
2019-11-14,1446,42123755.3868049288656,2129946699.692946,0.008068343972962824,0.01302096063907334082745622607,0.008,0.01291066487269936,21.486,34.67481818185230612,86760,121.32308,140016.1605444245592,86760,140016.1605444245592,0.0001866687979350914,1.61383310908742,,41.043657871189296,26101680,2663,5917,0.0764435784670814,0.08184929386585858,0.07324159228465815
2019-11-15,1420,40358940.7422283568064,2298909007.2359157,0.007963650730936389,0.01227349374731412309029033995,0.008,0.01232951485392024,20.156,31.06421267445204468,85200,118.75421,131309.333194250556,85200,131309.333194250556,0.0001820471990064295,1.54118935674003,,34.79313562018005,26186880,2531,5480,0.07628590714815583,0.08249794503652716,0.07344801915488762
2019-11-16,1440,40623236.1150570104832,2256295023.477778,0.007879331941544885,0.0121828702731554052538092862,0.008,0.01236944488546752,18.871,29.17797430420719624,86400,120.030615,133590.004763049216,86400,133590.004763049216,0.0001823822959312788,1.54618061068344,,42.23573416041854,26273280,2395,5076,0.0753174755191076,0.08171954581690041,0.07340202171870658
2019-11-17,1431,42602858.5233558788346,2288507319.2907057,0.008079855537720707,0.01305903539958696754829771239,0.008,0.01292996919424712,20.135,32.54311621577072015,85860,118.891815,138770.8943772572154,85860,138770.8943772572154,0.0001900312183219439,1.61624614928089,,56.208657935999895,26359140,2492,5553,0.0753438429372279,0.08109077479512211,0.0735204801001843
2019-11-18,1431,36264934.1674610454,2073356548.7861636,0.007603788687299893,0.01042733583544018379383610456,0.008,0.01097067397767776,28.499,39.08165471122981028,85860,118.50601,117742.7584654265592,85860,117742.7584654265592,0.00016757238932358306,1.37133424720972,,31.088889607413122,26445000,3748,7964,0.07625797792988542,0.08744753105655348,0.07635035181727585
2019-11-19,1448,37385295.3871076684364,2320387534.937845,0.00772854961832061,0.01089007301385481287315751718,0.008,0.01127256579996824,25.311,35.66498912037451533,86880,119.521075,122420.0645876550864,86880,122420.0645876550864,0.0001735988488392414,1.40907072499603,,27.496211667401138,26531880,3275,6980,0.0762458306150916,0.08709088708983308,0.07620336304879485
2019-11-20,1422,35483662.949469218904,2222855679.2475386,0.007830550918196994,0.01043898792848078867801751849,0.008,0.01066488224139856,18.762,25.01181507663997284,85320,116.998925,113740.9691045156424,85320,113740.9691045156424,0.0001650592779076561,1.33311028017482,,20.433146328879005,26617200,2396,5044,0.07634261052528221,0.08785625960582445,0.07619162864292812
2019-11-21,1431,31651782.4863775944792,2224487286.0950384,0.007982701812191104,0.009462089416459576955060121953,0.008,0.00948259337660256,19.382,22.97395310316385224,85860,117.36064,101771.9334143869752,85860,101771.9334143869752,0.00015571216024914413,1.18532417207532,,12.591008351100585,26703060,2428,5273,0.07673919276667476,0.09017525538478743,0.07753584244220163
2019-11-22,1443,30292475.3509196466372,2052423664.7165627,0.007900896860986547,0.008933965645361168903657785764,0.008,0.00904602685244584,17.619,19.92274338915540687,86580,117.962525,97900.6256105951034,86580,97900.6256105951034,0.0001553761023807001,1.13075335655573,,13.149663262617873,26789640,2230,4876,0.07675318996541126,0.09007366954548028,0.07741563461346525
2019-11-23,1433,34612196.6234354780736,2095266522.0655966,0.007932507475437847,0.01021600649424000400563826821,0.008,0.01030292782036224,18.57,23.9156712030158496,85980,116.77007,110730.7167493431744,85980,110730.7167493431744,0.00017582181309618356,1.28786597754528,,45.928855692478166,26875620,2341,5124,0.07738805566196692,0.08954035456789027,0.07561562930821615
2019-11-24,1422,31065673.555991835567,2143528859.8438818,0.007985769728331177,0.009201582566247985050126405975,0.008,0.0092179793600644,18.519,21.33846997112907795,85320,115.50717,98309.749875086826,85320,98309.749875086826,0.00016594904947407846,1.15224742000805,,10.382807050179457,26960940,2319,5085,0.0777844397383661,0.0873235393691677,0.0767598951588103
