date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-04-20,2952,4040,8731853,2161.34975247525,1092483266.21973,0.0013065426759727608,0,23.77646361735162,0,0,0,0,0,68.97136792,17.23895521129892,0.0020558689559201176,10.9248326621973,-86.13993675778006,22.428528891461852,100000000,18198,5343,1449877,15839663.6057686347321,528.89986898746,5778.142563746075820569745858,26,284.0456492171298,2825912,30872615.7180952964376,0.05481182984842902,0.04531549925492016,0.04490984533924518
2019-04-21,2785,4184,8441274,2017.51290630975,1057973414.06738,0.0012491751228674874,0,20.933676709012307,0,0,0,0,0,51.7507271,16.6699523305095,0.001997784345654779,10.5797341406738,-85.84401856932796,15.72635665789226,100000000,16758,5039,1932340,20443643.469389610692,768.711053780512,8132.758579995016381116988986,29,306.8122900795402,3873535,40980970.484594887883,0.05485462390482232,0.04573152340284689,0.04510176746331456
2019-04-22,3119,4200,8784036,2091.43714285714,1084508131.29627,0.001258918129555999,0,24.31348583611368,0,0,0,0,0,55.07399467,17.067495978548816,0.00201439157521556,10.8450813129627,-85.30037360305657,16.63819432586968,100000000,19313,5735,1815739,19691837.0981175799353,586.528683522232,6360.951265183571763355236746,30,325.352439388881,3363742,36480055.5058277784234,0.05488792422237995,0.04582521248101913,0.04433772319370409
2019-04-23,3276,3935,8994112,2285.67013977128,1036016425.37693,0.001513389494973056,0,29.497474646520367,0,0,0,0,0,27.09532188,16.233874694609597,0.0018684257468812584,10.3601642537693,-86.40613523211621,14.30504246619027,100000000,19491,5884,3690674,38235988.8471157575082,876.308633582597,9078.701380911840994120132872,35,362.6057488819255,5156200,53419078.92528526466,0.05498057688357885,0.04643593210736774,0.04474036890664779
2019-04-24,3294,4004,8120357,2028.06118881119,983497105.77948,0.0013483639572731939,0,24.68045387392797,0,0,0,0,0,14.95389266,15.465110347660586,0.0018105790414962009,9.8349710577948,-88.18481402462425,11.114247193995782,100000000,18304,7047,6687222,65768634.8270486580456,1215.42386831276,11953.65856780899291432230165,43,422.9037554851764,8565092,84237431.9273497791216,0.055087167949330676,0.04730765597178715,0.04085798482755479
2019-04-25,3142,4034,8151591,2020.72161626177,946011398.872133,0.0012495603919501993,0,22.72825396918128,0,0,0,0,0,19.52442027,14.80935139308595,0.0018449136050418724,9.46011398872133,-86.72699382046747,7.716475367355173,100000000,18189,6215,5121791,48452726.68640700950203,1023.98181818182,9686.984722378136914207252221,32,302.72364763908256,6364047,60204610.04958001402251,0.05515007448632012,0.0478999217108669,0.03876349201361159
2019-04-26,3179,4351,7574473,1740.85796368651,919621998.45981,0.001116402339064321,0,18.844871483404738,0,0,0,0,0,22.56966975,14.32172395657168,0.0017856166919929858,9.1962199845981,-88.06404575183424,-0.8004916683201878,100000000,16880,6310,4430725,40745921.7912584166225,1142.28050713154,10504.66282769992063601073407,30,275.886599537943,7207790,66284422.442786339199,0.055176949882831894,0.047195756173223455,0.03891885250290597
2019-04-27,2981,4091,7146596,1746.90686873625,934874223.084873,0.0011277409288811165,0,18.04836582581289,0,0,0,0,0,47.05246868,14.536510663103476,0.0018041468648132607,9.34874223084873,-87.17656477649174,2.1930812731305767,100000000,16004,5209,2125287,19868760.32957380483551,625.317911307353,5845.935965145171571481079712,30,280.4622669254619,3257281,30451480.44244118210313,0.055094734480713094,0.04722520718446463,0.0389162048676644
2019-04-28,4815,3566,7085718,1987.02131239484,905072296.159257,0.001095726500747809,0,17.573261618992607,0,0,0,0,0,29.40743143,14.368674963660276,0.0017578760413115844,9.05072296159257,-88.18141776138289,-8.05304654449949,100000000,16038,5291,3400501,30776992.48161849587757,896.777924777925,8116.488555236900318321580017,33,298.67385773255481,4744852,42944340.94575842894964,0.055136523420919785,0.04553906619317104,0.039061214913344806
2019-04-29,3086,3730,6690867,1793.7981233244,932322407.670833,0.2603258301575739,0,3779.4104022277374,0,0,0,0,0,40.62010655,14.756057426375298,0.0018107565225878965,9.32322407670833,-89.67015740195751,-5.902294692161505,100000000,14518,5295,2461835,22952239.34488325158555,980.554296506138,9141.92742570582450822268073,36,335.63606676149988,5192035,48406505.71911233415155,0.055179278007960256,0.04589686114959771,0.039231703584639316
2019-04-30,3328,4455,7410563,1663.42603815937,961533322.614915,0.001850761811011553,0,31.466652310819704,0,0,0,0,0,6.90918553,15.547148433305745,0.0018257129824905212,9.61533322614915,-88.48194169552724,-4.478020223991977,100000000,17002,6357,14473486,139167390.8340045564369,2567.7302186566,24689.58168723602802630423189,40,384.613329045966,16323061,156951670.78575937054815,0.05519973170057211,0.046179475811513174,0.03937455289453815
2019-05-01,3025,4797,6910910,1440.67333750261,958275864.173333,0.0009839003378649927,0,15.635160269012301,0,0,0,0,0,37.63476067,15.746367759847173,0.001802905463788508,9.58275864173333,-88.61380207758098,-4.394395994614906,100000000,15891,5413,2657118,25462520.47660518234294,832.527803436172,7977.913002861244339056100013,30,287.4827592519999,4506473,43184443.08448792484509,0.055156206315802106,0.04617796082501008,0.0392044430612989
2019-05-02,2787,4206,6342663,1508.00356633381,967760603.754287,0.001308193839388749,0,19.24483957124734,0,0,0,0,0,8.39841616,16.04252545025182,0.001794432390202405,9.67760603754287,-88.54812887087145,-16.93749589973098,100000000,14711,4812,11907007,115231322.83226521589009,2758.30174563591,26693.75762693112028864203646,32,309.68339320137184,13272948,128450361.70079256128076,0.05515687947781757,0.036298433292235775,0.03917171741536718
2019-05-03,3236,4163,6660806,1600.00144126832,974962462.499156,0.0011172447855508079,0,17.030162266150253,0,0,0,0,0,18.98659793,16.04036808000802,0.0017230263440249126,9.74962462499156,-88.86890849544234,-19.96411543698017,100000000,15243,5628,5266873,51350034.69750317259188,1340.01297085999,13064.62345850465622177969168,35,341.2368618747046,7541593,73527700.82446397395508,0.055002411439260726,0.035123620023473336,0.03852847994934223
2019-05-04,2936,3603,6418221,1781.35470441299,935645150.867389,0.0011618117266421466,0,17.17622456667675,0,0,0,0,0,53.58069038,15.365676280687788,0.0016202454449815097,9.35645150867389,-88.86505408580426,-26.910701845393366,100000000,14784,5360,1866344,17462357.13450446255816,688.368097014925,6440.682719838269691654287808,31,290.04999676889059,3689653,34522059.37833314426017,0.05504188255696493,0.033929363794291574,0.0380366293312421
2019-05-05,2881,4193,6379472,1521.45766754114,916403515.172212,0.0009436609127539818,0,13.756688786127047,0,0,0,0,0,19.12422523,14.930141837071057,0.0015997682454045486,9.16403515172212,-89.10338119071149,-32.194251085960595,100000000,14578,5202,5228970,47918464.8873004138164,1293.07420222991,11849.77744301993256648067261,38,348.23333576544056,6726572,61642542.25858976417264,0.05496103550690464,0.03168657681964996,0.03814210975994932
2019-05-06,3406,4418,7647133,1730.90380262562,907737813.915239,0.0009212212955582659,0,15.53086982181642,0,0,0,0,0,28.44749503,14.906656009805468,0.0015948480560773993,9.07737813915239,-89.06493729774232,-30.5730835689058,100000000,16859,5824,3515248,31909235.34889916064272,763.21926510989,6928.029872488467902504806137,35,317.70823487033365,4444989,40348845.97737284287371,0.05495494336565792,0.03146057801588899,0.03756893951848015
2019-05-07,2852,4581,7986361,1743.36629556865,890359730.841104,0.0008196180807817024,0,14.042516578032384,0,0,0,0,0,8.15244884,14.539416002340394,0.0015283191200219735,8.90359730841104,-88.71224699155846,-30.95357784049324,100000000,17133,5145,12266253,109213777.19508884463312,2579.39339164237,22965.88005916022909044063976,37,329.43310041120848,13270979,118159452.90437943520816,0.05494282701767658,0.03148663357507075,0.03710383812366126
2019-05-08,2532,4351,7231140,1661.94897724661,895158451.582079,0.0005814030885053306,0,9.97338858022097,0,0,0,0,0,42.12356696,14.572973355657588,0.0015090838561575887,8.95158451582079,-88.39764358748991,-29.53740685347375,100000000,17154,4080,2373968,21250775.18985404919472,800.008578431373,7161.344403210080578079781645,30,268.5475354746237,3264035,29218285.16509711228765,0.05491803500060078,0.031647020885022976,0.037003636052278965
2019-05-09,2717,4957,7137566,1439.89630825096,854398518.71816,0.000885519631469031,0,14.197536251342854,0,0,0,0,0,31.17323591,13.864028194668537,0.0013892341587822582,8.5439851871816,-88.7496802965899,-29.88708342900147,100000000,16033,4608,3207880,27408079.202256111008,896.516927083333,7659.827345057563740546604273,36,307.5834667385376,4131150,35296484.40602526684,0.05501137302699892,0.03182196815923384,0.037435176065153605
2019-05-10,2806,4705,7069871,1502.62933049947,873509056.198144,0.0008122666525176785,0,12.873614175752571,0,0,0,0,0,4.4830539,13.700426950787325,0.001373989889334765,8.73509056198144,-87.57963779421036,-29.92414854733424,100000000,15849,4803,22306223,194846878.00075332250112,5048.4374349365,44098.55819066761122052057856,36,314.46326023133184,24247645,211805374.9897764537088,0.055038061810720296,0.03180234854611163,0.0375292298822382
2019-05-11,3827,4107,7838399,1908.54614073533,1012121798.49844,0.07335562850494462,0,1353.851479687298,0,0,0,0,0,37.49670498,15.814596274843232,0.0013817206136762137,10.1212179849844,-84.10260177090473,-10.012003816561391,100000000,18456,6721,2666901,26992286.3653728813444,850.549323017408,8608.595105240095748243808435,34,344.1214114894696,5716542,57858367.7023186919448,0.05616976274901875,0.03908297140871902,0.04205047852428325
2019-05-12,3463,3586,6451279,1799.01812604573,929023711.234064,0.0011060880660021656,0,17.22068509958704,0,0,0,0,0,27.15354788,14.48237833954294,0.0013381450899480588,9.29023711234064,-85.7004464653084,-17.93575533381094,100000000,15569,5579,3682760,34213713.6278436153664,2153.0811973472,20002.63484547777896835075021,37,343.73877315660368,12012040,111594699.8029202613056,0.056474692596094535,0.041796908253700665,0.04353823966579757
2019-05-13,3564,4420,7261245,1642.81561085973,970486679.540987,0.0014781342760379853,0,25.293833731563364,0,0,0,0,0,36.37293461,15.096521878502383,0.0012443882672679297,9.70486679540987,-85.64149743274272,-12.3987758386294,100000000,17112,5801,2749297,26681561.16601996936139,1134.43957938287,11009.58500535155440520330693,35,339.67033783934545,6580884,63866602.61604408692508,0.055635672358014615,0.04267739864204981,0.04360441929967763
2019-05-14,4408,4325,8543410,1975.3549132948,1102957354.66748,0.06674368124090967,0,1383.6632558054107,0,0,0,0,0,45.47387185,17.378018010541197,0.0013863985388661599,11.0295735466748,-83.30850467107916,-2.490879945885395,100000000,20731,7666,2199065,24254749.151418419062,640.612705452648,7065.68494972430179008925487,35,386.035074133618,4910937,54165540.8245865022876,0.05643782454192023,0.04889169016545269,0.046575517840729184
2019-05-15,6688,3999,11500581,2875.86421605401,1280367871.51513,0.001853847308988456,0,55.69698855124746,0,0,0,0,0,6.92440263,19.582799864919018,0.0015585339440640467,12.8036787151513,-79.70255713160326,19.677458543911854,100000000,30044,12150,14441679,184906618.0233475110327,1707.07432098765,21856.83114881093242763518144,40,512.147148606052,20740953,265560498.4580535011889,0.05751200218606795,0.054901441383800036,0.05020708979616587
2019-05-16,6193,4236,13231018,3123.46978281398,1204675246.72033,0.0014916684356673087,0,55.45128242748683,0,0,0,0,0,10.47677388,18.141984246649816,0.0015322618613166977,12.0467524672033,-80.42924648914789,10.311250142231106,100000000,37174,12009,9544923,114985324.6995155238459,995.493296694146,11992.46132803455005717610188,43,518.0103560897419,11954879,144017468.0883669199007,0.05767365199136734,0.05615747698276471,0.050771842447225685
2019-05-17,3746,5004,11282390,2254.67426059153,1120173131.36954,0.0006087704989814774,2.67046817463658E-8,18.84936095996467,0,0,0,0,0,1.11905279,14.63118329037613,0.0015288457184196246,11.2017313136954,-80.51052287546231,2.000691857785921,100000000,30963,7872,89361289,1001001149.2234842973706,11686.234375,130906.057537621091759375,50,560.08656568477,91994037,1030492484.9361532343298,0.057922712868057634,0.05784103451940384,0.05173005828364265
2019-05-18,3457,4866,8988122,1847.12741471434,1073804945.17247,0.0005490200487619504,0,13.093579142924598,0,0,0,0,0,2.56678255,13.25434177925753,0.0014754146469973905,10.7380494517247,-81.98177081678425,-4.68646480452019,100000000,23849,6925,38959280,418346675.243589070216,5818.45111913357,62478.81584969919846020616818,45,483.2122253276115,40292774,432665799.7591672473178,0.055769259680501226,0.058159559704614845,0.052061915492155976
2019-05-19,4041,4551,7629506,1676.44605581191,1175943305.82678,0.001310838038059025,0,24.262301246434028,0,0,0,0,0,25.90332671,14.46922123958861,0.001430632729398015,11.7594330582678,-80.0714582654155,6.092137836988363,100000000,18509,7317,3860508,45397385.3969073080424,1181.51305179718,13893.9236400786339984477248,33,388.0612909228374,8645131,101661839.2744557640818,0.055081884295134775,0.060470805505427064,0.05327463520169191
2019-05-20,3579,4250,6711658,1579.21364705882,1214211231.82288,0.0008238735791274644,0,14.132727376353028,0,0,0,0,0,34.7610508,14.92944427333528,0.0015213507422559896,12.1421123182288,-80.87267726830952,11.142318547757696,100000000,17154,5399,2876783,34930222.3011712019504,1100.91646601222,13367.45138330789448794955594,45,546.395054320296,5943848,72170870.0184796164224,0.05500675880460656,0.06063039106645074,0.05309290297195675
2019-05-21,3488,4978,7220298,1450.44154278827,1221628893.18128,0.0016672492364839242,0,26.737676005492144,0,0,0,0,0,40.78261845,14.996446154323525,0.0015301330143905486,12.2162889318128,-80.48609289739503,15.468770475500543,100000000,16037,5505,2452025,29954645.86802828092,941.833060853769,11505.70479692326955619288244,45,549.733001931576,5184791,63338904.9070626191248,0.054631234615617315,0.06025649889259445,0.05303411144200124
2019-05-22,3367,4759,7739307,1626.24648035302,1124787556.72254,0.003960889131064483,0,71.42671370047695,0,0,0,0,0,41.4361951,13.810183892228231,0.001466877823785651,11.2478755672254,-80.33911478861484,3.71407316034833,100000000,18033,6007,2413349,27145049.2522878518646,892.860829032795,10042.78750381058995308375699,42,472.4107738234668,5363415,60327024.535390218741,0.05498671617430141,0.062186429325778475,0.054192973752478016
2019-05-23,3254,4264,12417238,2912.11022514071,1142294472.62245,0.000922761935206103,0,29.647418216236375,0,0,0,0,0,2.31471703,13.251956240920117,0.001446405349438162,11.4229447262245,-78.07126749959234,10.258336126944444,100000000,32129,6240,43201825,493492059.0470237597125,12117.0740384615,138412.6669849155957006836068,40,456.91778904898,75610542,863695041.985876058679,0.053911368131376466,0.06159375136993544,0.05408313554394131
2019-05-24,3554,4270,9348359,2189.3112412178,1149878659.6429,0.0761345002898453,0,1583.9782785303535,0,0,0,0,0,12.24772293,13.23537179088962,0.0014396697258298738,11.498786596429,-79.06552794539823,16.917340466554066,100000000,20805,6645,8164783,93885097.323151359907,2089.44018058691,24026.02674257294995853014439,42,482.949037050018,13884330,159652947.70439705757,0.05387824513710386,0.060703022605995485,0.05396270855159176
2019-05-25,3281,4168,6630618,1590.83925143954,1146341811.03963,0.0017854324720782543,0,28.063427596125592,0,0,0,0,0,35.838055,13.359503658335187,0.0014219794862653482,11.4634181103963,-78.14063410735308,21.176321173966592,100000000,15718,5439,2790330,31986719.455982107779,1312.40375068946,15044.632923805586356518833,30,343.902543311889,7138164,81827758.4725788943932,0.053563207751636074,0.06015633327173209,0.053948104757913264
2019-05-26,3285,3843,6405767,1666.86625032527,1200386306.39088,0.002066262488325064,0,32.2006346180577,0,0,0,0,0,30.83276524,14.128103811923634,0.0013747728059614278,12.0038630639088,-76.91734364362881,30.53040362249884,100000000,15584,5849,3243303,38932165.0867646027664,1023.1018977603,12281.17508113986260248346064,33,396.1274811089904,5984123,71832593.0495871199824,0.05364312093608157,0.06020941831569765,0.053832978006573814
2019-05-27,4564,3805,9605324,2524.39526938239,1247757688.72578,0.0014285264467231353,0,35.90744076483339,0,0,0,0,0,6.67097389,14.360058048656292,0.0014152068434898103,12.4775768872578,-76.33400695841401,33.467974398573375,100000000,25136,8069,14990315,187042807.976713908207,2153.27785351345,26867.68997684351049426591741,38,474.1479217157964,17374799,216795390.4231499361822,0.052663662093697196,0.060442534872180285,0.05396329805833918
2019-05-28,4102,4239,10161201,2397.07501769285,1264733398.68706,0.0646227256212759,0,1635.9242991026254,0,0,0,0,0,11.91235319,14.390315455991926,0.0014505277486374082,12.6473339868706,-73.62091379777074,39.73838377929058,100000000,25315,7701,8394647,106169904.3108813216782,1282.02337358785,16214.17778474011961071568221,35,442.656689540471,9872862,124865383.1202832456572,0.05266720480425819,0.05992088940134083,0.0532320063459001
2019-05-29,5119,4210,10576820,2512.30878859857,1368158402.55189,0.002469963324858461,0,60.958694857507766,0,0,0,0,0,35.67527226,15.680307563241715,0.0015806830562848794,13.6815840255189,-73.75360315274905,46.74734740848724,100000000,24680,10121,2803062,38350328.2817390588718,440.196423278332,6022.584352815383143885426475,36,492.5370249186804,4455228,60954576.2348445178092,0.052505840201692626,0.06109687596998387,0.05409225654424723
2019-05-30,5318,3569,9885728,2769.88736340712,1257912157.44003,0.002024025146845549,0,48.14953421831128,0,0,0,0,0,15.27810583,14.650547726473006,0.0015207563438459147,12.5791215744003,-75.52272456199891,30.823563557745974,100000000,23789,10949,6545314,82334300.5486243251942,930.511736231619,11705.02025646383987186182309,44,553.4813492736132,10188173,128158266.7880226276519,0.05275262464519627,0.06347834991280253,0.055287803964766596
2019-05-31,3398,4089,6998536,1711.5519686965,1354883753.93695,0.0012732011807775406,0,21.2064388670302,0,0,0,0,0,13.80163381,15.60604068558157,0.0015835069783752234,13.5488375393695,-74.39174265008822,41.387653033060076,100000000,16656,6332,7245519,98168359.8194149602705,1874.93414403032,25403.17811448362053640168324,39.5,535.17908280509525,11872083,160852923.8209104716685,0.05298499608726465,0.0645319811715131,0.05602030928501328
2019-06-01,3754,4151,8510592,2050.25102385,1368723968.42265,0.0015454130878665335,0,33.14601990856131,0,0,0,0,0,28.56200311,15.684789035921002,0.0015999471591624512,13.6872396842265,-75.38989341775876,41.43208176824762,100000000,21448,6841,3501155,47921147.6566280316075,987.52843152,13516.53833720249562941928,34,465.366149263701,6755682,92466638.764414649973,0.05264003520790398,0.0645317220239441,0.05267372260061919
2019-06-02,3937,4164,6858960,1647.20461095,1411244205.97182,0.0014438540732269614,0,23.169526313072602,0,0,0,0,0,32.87350964,16.387313668433006,0.001613891943361548,14.1124420597182,-75.14724328873302,44.74856830429425,100000000,16047,6666,3041963,42929526.5853065548266,707.08835884,9978.743495230731310878888,38,536.2727982692916,4713451,66518304.1388208095082,0.052647184933177445,0.06461913270167925,0.052516522542862834
2019-06-03,3103,4772,6876381,1440.98512154,1257340154.94013,0.00127099508120744,0,20.002920588042365,0,0,0,0,0,34.73874725,14.613414312380309,0.0015383316116773936,12.5734015494013,-77.67980831679517,34.382159066876355,100000000,15738,5469,2878630,36194170.902153064219,1127.63741086,14178.237968869994315118118,30,377.202046482039,6167049,77540783.4518337377637,0.05301946162531887,0.068072251361138,0.05429789566332441
2019-06-04,3218,5010,8132733,1623.3,1135839649.67,0.001520868731282396,0,28.770273789669314,0,0,0,0,0,11.09668542,13.094233391638353,0.0014847694868941636,11.3583964967,-78.70838184268918,23.945361499028213,100000000,18917,6443,9011700,102358461.70931139,1807.48626416,20530.145650668314768272,45,511.1278423515,11645634,132275728.4274504078,0.0526970465558211,0.07086951100048722,0.05536218536087696
2019-06-05,2820,4507,6839435,1517.51386732,1159845909.5412,0.0016467493144442535,0,25.529554621828268,0,0,0,0,0,13.09159442,13.266685704530774,0.0014872594681472884,11.598459095412,-78.66917120570449,27.77322832223687,100000000,15503,5305,7638489,88594702.217254512468,2322.84863336,26941.46485885962604614432,35,405.94606833942,12322712,142924471.076542597344,0.052704081245733225,0.07084056131524076,0.05530159967065219
2019-06-06,2705,3907,6350791,1625.49040184,1165533802.24697,0.09925983034277215,0,1433.5104698103332,0,0,0,0,0,68.76775068,13.33915933836289,0.0014987485758687783,11.6553380224697,-78.30457657850644,30.905943055838204,100000000,14442,4998,1454170,16948842.892134763649,473.92897159,5523.802362522889232935823,31,361.3154786965607,2368697,27607964.2078099109809,0.05268066145767101,0.07065411803681385,0.05528650041738996
2019-06-07,2986,2972,6048969,2035.31931359,1226094332.93071,0.001639008698879379,0,24.308138013078516,0,0,0,0,0,3.26446296,13.412090607029175,0.0015280433187059128,12.2609433293071,-77.03057324430956,36.96953101026348,100000000,14831,5882,30632910,375588373.521764756661,5643.50986059,69194.754579079802382297189,40,490.437733172284,33195125,407003546.4342653478875,0.052651947424660235,0.07105700451921404,0.055667227201856836
2019-06-08,2945,2997,5958543,1988.16916917,1204857372.90847,0.002281181624150813,0,33.02922873607971,0,0,0,0,0,9.76987356,13.009010089243903,0.0015174898494428495,12.0485737290847,-77.0023923243518,41.018195433683296,100000000,14479,5384,10235547,123323742.6870117138309,2147.15991828,25870.214583532059311198316,33,397.6029330597951,11560309,139285235.3175014191723,0.052554066405848004,0.07044637577736267,0.05545235011686885
2019-06-09,2778,2811,5392052,1918.19708289,1146573144.53969,0.001506594258106175,0,19.66256166254281,0,0,0,0,0,9.21327648,12.216747956407364,0.0015019167793124712,11.4657314453969,-77.67719014515406,31.260590420210242,100000000,13051,5137,10853902,124447925.4666563037038,2244.17150088,25731.067746503372840299272,30,343.971943361907,11528309,132180495.0135520908421,0.05259378661707416,0.07128354220456322,0.055731511144180686
2019-06-10,3237,4190,7090276,1692.18997613,1230525945.70242,0.0022040118432332958,0,36.703409225366435,0,0,0,0,0,6.0641409,12.826549201503967,0.0015394462298457625,12.3052594570242,-72.66013357854536,21.57884036565552,100000000,16653,6238,16490382,202918429.0554416412444,2903.57261943,35729.214434397535906900206,38,467.5998593669196,18112486,222878839.6417184241612,0.05278864561141905,0.06742890850682691,0.05487409842945924
2019-06-11,3010,4199,8237509,1961.77875685,1234164604.69025,0.35427138801617564,0,7810.621291592193,0,0,0,0,0,18.20021032,12.786389726095004,0.0015578001328594836,12.3416460469025,-72.81220191055424,32.84532889379688,100000000,22047,5527,5494442,67810458.389235065905,1237.53157228,15273.1766369464974488627,30,370.249381407075,6839837,84414847.2725074548925,0.052622368191501456,0.06515399295825207,0.05487052288140194
2019-06-12,3218,3738,6917199,1850.50802568,1288836220.7693,0.001983626850881583,0,32.660416099766394,0,0,0,0,0,27.76310189,13.296667126665529,0.0015820238153474145,12.888362207693,-68.5224929417314,32.8030819937563,100000000,16465,6118,3601903,46422630.500976039779,755.86090226,9741.80908696051649308618,39,502.646126100027,4624357,59600387.993680578401,0.05269102267455756,0.06514826210603265,0.05504840821931767
2019-06-13,6013,3497,10488501,2999.28538747,1306565210.07475,0.0020152653875762485,0,44.69657103105795,0,0,0,0,0,4.53398624,13.083506535066308,0.0015870284788436287,13.0656521007475,-65.65163472390618,18.46017477880218,100000000,22179,11686,22055647,288171410.5588952961325,2001.9617491,26156.93573274455451745225,221,2887.5091142651975,23394925,305669950.9730802064375,0.05268768071093867,0.06120219000014436,0.05501593153272385
2019-06-14,3376,3344,10690940,3197.05143541,1346570339.40955,0.0014306994604016189,0,36.99645734652621,0,0,0,0,0,36.59075183,13.445994187696638,0.0015481370360754193,13.4657033940955,-66.79868228611626,5.170581781006351,100000000,25859,6197,2732931,36800838.2425288089105,1072.36533807,14440.153572559567299365685,38,511.696728975629,6645448,89485631.688885152284,0.05271283075263204,0.05513637796473941,0.0545939940827252
2019-06-15,4627,4608,10544592,2288.32291667,1400686170.28248,0.002664177873502922,0,63.953589853438565,0,0,0,0,0,5.83940719,13.826067642679105,0.001582591658517427,14.0068617028248,-63.05930057458463,16.27085175824607,100000000,24005,8984,17125026,239867870.8392789734448,2383.69067231,33388.025589359638938141288,40,560.274468112992,21415077,299958021.8943442095096,0.051813176344177925,0.05424302307402317,0.05474582361499006
2019-06-16,4736,5019,9570829,1906.91950588,1408771775.30232,0.0019268954410551092,0,44.11241733207769,0,0,0,0,0,6.19265409,13.587690363954506,0.00156191487221824,14.0877177530232,-62.929077408115454,25.763753463711016,100000000,22893,8835,16148165,227490790.749247882428,2205.67357102,31072.906723832531944907664,36,507.1578391088352,19487126,274529130.9055999793232,0.051739427533305,0.05221861463807312,0.05474589764497215
2019-06-17,5019,4588,8318452,1813.08892764,1419281208.57543,0.0023221833882973537,0,47.34467492060886,0,0,0,0,0,6.33381257,13.532111426356412,0.0015194799417968376,14.1928120857543,-63.202535615899215,32.17309297709287,100000000,20388,9503,15788279,224080077.0044608138497,1980.07692308,28102.859684613011444879244,37,525.1340471729091,18816671,267061475.5824624499353,0.05169861394463046,0.051361732172057556,0.05467590142447001
2019-06-18,3706,5183,8679888,1674.68415975,1361461330.83433,0.0019673763185185317,0,39.339656865097126,0,0,0,0,0,3.76231585,12.534693270882661,0.0015048539347070754,13.6146133083433,-65.50627297971837,15.776102817908914,100000000,19996,6861,26579374,361867898.9878338910942,4105.6003498,55896.16116112598773848634,38,517.3553057170454,28168524,383503561.7267876462892,0.05145990680268214,0.04977711257045056,0.05493093754973832
2019-06-19,3465,4698,9039933,1924.20881226,1376315863.78844,0.001945337799827931,0,38.61495532658606,0,0,0,0,0,6.78694168,12.434746111066362,0.0014822914495412512,13.7631586378844,-65.46167610052822,13.35061212719918,100000000,19850,6614,14734177,202788815.4496676551388,2407.96991231,33141.271898375117711916964,36,495.4737109638384,15926313,219196372.3356006122172,0.0512745479403002,0.049528504772969086,0.05488830682470727
2019-06-20,3704,4569,19867481,4348.32151455,1356765855.25073,0.0028067382090842864,0.00323078435820289,148.24629872745007,0,0,0,0,0,13.1855949,12.165572646256573,0.0014211853775669954,13.5676585525073,-65.11862967059898,11.06203060714583,100000000,52818,7388,7584034,102897583.7626061484482,1219.54602057,16546.383996162804110875161,38,515.5710249952774,9010006,122244684.9640420880438,0.05124776917121156,0.0496412047409387,0.054738668182473964
2019-06-21,4078,5046,11054334,2190.71224732,1401097682.86266,0.0022762444320603985,0,55.97057433993518,0,0,0,0,0,6.46252832,12.327321574946703,0.0013894972822667054,14.0109768286266,-62.80759364000114,24.565539020119118,100000000,24589,8101,15473820,216803333.470338855612,2282.68682879,31982.672265187824845039814,40,560.439073145064,18492046,259091628.0198972040236,0.050989625707176384,0.04713673378136947,0.05479407078088377
2019-06-22,7853,4413,15467332,3504.94720145,1745313969.11024,0.004733022774988749,0,167.53954018908738,0,0,0,0,0,4.23383541,14.794688039076583,0.0016333792666343452,17.4531396911024,-47.34136693670436,52.79019648089459,100000000,35398,15937,23619246,412229999.8365115967904,1683.33619878,29379.501824396657403735072,47,820.2975654818128,26827329,468221120.5761624574896,0.05293918284690636,0.06104638347030308,0.061045544866653666
2019-06-23,5737,3390,9871215,2911.86283186,1673748067.85542,0.00271736201476958,0,65.91233303024825,0,0,0,0,0,5.91304477,13.84999379353019,0.001550566750673853,16.7374806785542,-50.91521784776033,45.55866863162849,100000000,24256,11172,16911761,283060272.9778264559462,1713.13426423,28673.551647318790557176266,46,769.9241112134932,19139136,320340919.0042211171712,0.05237297548778654,0.061888174534151394,0.06088823575780181
2019-06-24,4729,4703,11005717,2340.14820327,1785733010.14041,0.002674840726377856,0,67.52902897813314,0,0,0,0,0,5.80976202,14.429911454102708,0.0016227730220193808,17.8573301014041,-42.716216276451284,55.7766621563693,100000000,25246,9146,17212409,307367669.3533788434769,2049.67526788,36601.727859217036231630308,41,732.1505341575681,18746330,334759402.999854721953,0.052538290392997636,0.06253486789985181,0.06098123149026297
2019-06-25,5384,4904,11820354,2410.3495106,1939639072.27491,0.002563113597802733,0,72.57712463538178,0,0,0,0,0,7.08131495,15.323080892979819,0.0016540981000104842,19.3963907227491,-38.57668566649919,61.584571728970396,100000000,28316,10554,14121671,273909448.3741150057461,1565.70949403,30369.113104523679371637873,40,775.855628909964,16524498,320515619.7052860574518,0.05186633780429972,0.06351592562626185,0.06146283314966352
